"NODC","RACE","NORPAC","NAME","IDLEVEL","MSVPA_PRED","MSVPA_PREY","ECOPATH_PRED","ECOPATH_PREY","GOAPOLL_PRED","GOAPOLL_PREY","BSIERP_PRED","BSIERP_PREY"
9999999990,0,1,"Sand",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY"
9999999991,0,1,"Unidentified eggs",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY"
9999999992,0,1,"Unidentified worm-like organism",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY"
9999999993,0,1,"Fishery offal",0,NA,"MISC. PREY","Offal","Offal",NA,"MISC. PREY",NA,"Offal"
9999999994,0,1,"Unidentified tube",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY"
9999999995,0,1,"Overboard material (non-fishery)",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY"
9999999996,0,1,"Wood",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY"
9999999997,0,1,"Unidentified algae",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY"
9999999998,0,1,"Rocks",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY"
9999999999,0,1,"Unidentified material",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY"
8756010000,20571,620,"Argentinidae (argentines)",0,NA,"MISC. PREY","Oth pel. smelt","Oth pel. smelt",NA,"Oth pel. smelt",NA,"OP smelt"
8756010101,20572,1,"Nansenia candida (bluethroat argentine)",0,NA,"MISC. PREY","Oth pel. smelt","Oth pel. smelt",NA,"Oth pel. smelt",NA,"OP smelt"
8756010206,20573,1,"Argentina sialis (Pacific argentine)",0,NA,"MISC. PREY","Oth pel. smelt","Oth pel. smelt",NA,"Oth pel. smelt",NA,"OP smelt"
8756020000,20614,1,"Bathylagidae (deepsea smelts)",0,NA,"MISC. PREY","Bathylagidae","Bathylagidae",NA,"Bathylagidae",NA,"Bathylagidae"
8756020100,20660,1,"Bathylagus sp.",0,NA,"MISC. PREY","Bathylagidae","Bathylagidae",NA,"Bathylagidae",NA,"Bathylagidae"
8756020103,20620,1,"Pseudobathylagus milleri (stout blacksmelt)",0,NA,"MISC. PREY","Bathylagidae","Bathylagidae",NA,"Bathylagidae",NA,"Bathylagidae"
8756020104,20624,615,"Bathylagus ochotensis (eared blacksmelt)",0,NA,"MISC. PREY","Bathylagidae","Bathylagidae",NA,"Bathylagidae",NA,"Bathylagidae"
8756020105,20615,1,"Bathylagus pacificus (slender blacksmelt)",0,NA,"MISC. PREY","Bathylagidae","Bathylagidae",NA,"Bathylagidae",NA,"Bathylagidae"
8756020300,0,1,"Leuroglossus sp. (smooth tongues)",0,NA,"MISC. PREY","Bathylagidae","Bathylagidae",NA,"Bathylagidae",NA,"Bathylagidae"
8756020301,20662,1,"Leuroglossus stilbius (California smoothtongue)",0,NA,"MISC. PREY","Bathylagidae","Bathylagidae",NA,"Bathylagidae",NA,"Bathylagidae"
8756020302,20622,1,"Leuroglossus schmidti (northern smoothtongue)",0,NA,"MISC. PREY","Bathylagidae","Bathylagidae",NA,"Bathylagidae",NA,"Bathylagidae"
8.759e+09,0,1,"Stomioidei (stomiatoids)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8759010000,21800,1,"Gonostomatidae (bristlemouth or anglemouth)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8759010100,21810,1,"Cyclothone sp. (light fish)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8759010101,21811,1,"Cyclothone atraria (black bristlemouth)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8759010404,0,1,"Sigmops gracilis",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8759020103,21824,1,"Argyropelecus affinis (Pacific hatchetfish)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8759040301,22410,800,"Tactostoma macropus (longfin dragonfish)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8759060000,21000,805,"Chauliodontidae (viperfishes)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8759060101,21010,806,"Chauliodus macouni (Pacific viperfish)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8759080100,22110,1,"Idiacanthus sp. (black dragonfish)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8760010101,23710,609,"Sagamichthys abei (shining tubeshoulder)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8760010300,20110,1,"Alepocephalus sp. (slickhead)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8760011102,20150,625,"Talismania bifurcata (threadfin slickback)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8760700000,22951,1,"Paralepididae (barracudina)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8762070000,22951,1,"Paralepididae (barracudina)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8762070399,0,1,"Lestidiops ringens (baracudina)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8762090102,23657,785,"Alepisaurus ferox (longnose lancetfish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8762100101,22570,1,"Anotopterus pharao (daggertooth)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8762120101,23603,680,"Benthalbella dentata (northern pearl eye)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8762140000,22600,700,"Myctophidae (lanternfish)",0,NA,"MISC. PREY","Myctophidae","Myctophidae",NA,"Myctophidae",NA,"Myctophidae"
8762140201,22610,701,"Diaphus theta (California headlightfish)",0,NA,"MISC. PREY","Myctophidae","Myctophidae",NA,"Myctophidae",NA,"Myctophidae"
8762140300,22620,1,"Lampanyctus sp. (lampfish)",0,NA,"MISC. PREY","Myctophidae","Myctophidae",NA,"Myctophidae",NA,"Myctophidae"
8762140301,22625,704,"Lampanyctus jordani (broken line myctophid)",0,NA,"MISC. PREY","Myctophidae","Myctophidae",NA,"Myctophidae",NA,"Myctophidae"
8762140302,22624,1,"Nannobrachium regale (pinpoint lanternfish)",0,NA,"MISC. PREY","Myctophidae","Myctophidae",NA,"Myctophidae",NA,"Myctophidae"
8762140319,22600,700,"Lampanyctus tenuiformes (lantern fish)",0,NA,"MISC. PREY","Myctophidae","Myctophidae",NA,"Myctophidae",NA,"Myctophidae"
8762140500,0,1,"Stenobrachius sp. (lampfish)",0,NA,"MISC. PREY","Myctophidae","Myctophidae",NA,"Myctophidae",NA,"Myctophidae"
8762140501,22602,702,"Stenobrachius leucopsarus (northern lampfish)",0,NA,"MISC. PREY","Myctophidae","Myctophidae",NA,"Myctophidae",NA,"Myctophidae"
8762140502,22603,1,"Stenobranchius nannochir (garnet myctophid)",0,NA,"MISC. PREY","Myctophidae","Myctophidae",NA,"Myctophidae",NA,"Myctophidae"
8762140601,22656,1,"Symbolophorus californiense (bigfin lanterfish)",0,NA,"MISC. PREY","Myctophidae","Myctophidae",NA,"Myctophidae",NA,"Myctophidae"
8762140701,22651,703,"Tarletonbeania crenularis (blue laternfish)",0,NA,"MISC. PREY","Myctophidae","Myctophidae",NA,"Myctophidae",NA,"Myctophidae"
8762141000,22648,1,"Protomyctophum sp. (lampfish).",0,NA,"MISC. PREY","Myctophidae","Myctophidae",NA,"Myctophidae",NA,"Myctophidae"
8762141002,22649,1,"Protomyctophum thompsoni (bigeye lanternfish)",0,NA,"MISC. PREY","Myctophidae","Myctophidae",NA,"Myctophidae",NA,"Myctophidae"
8791010102,21731,210,"Antimora microlepis (Pacific flatnose)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8791030000,21705,1,"Gadidae (gadid fish)",0,NA,"MISC. PREY","Gen. Gadid","Gen. Gadid",NA,"ROUNDFISH",NA,"ROUNDFISH"
8791030201,21725,211,"Boreogadus saida (Arctic cod)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8791030301,21735,208,"Eleginus gracilis (saffron cod)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8791030401,21720,202,"Gadus macrocephalus (Pacific cod)",0,"PACIFIC COD","PACIFIC COD","P. Cod","P. Cod","PACIFIC COD","PACIFIC COD","PACIFIC COD","PACIFIC COD"
8791030601,21710,209,"Microgadus proximus (Pacific tomcod)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8791030701,21740,201,"Gadus chalcogrammus (walleye pollock)",0,"WALLEYE POLLOCK","WALLEYE POLLOCK","W. Pollock","W. Pollock","WALLEYE POLLOCK","WALLEYE POLLOCK","WALLEYE POLLOCK","WALLEYE POLLOCK"
8791030702,0,1,"G. chalcogrammus eggs (pollock eggs)",0,NA,"MISC. PREY","Fish Eggs","Fish Eggs",NA,"ROUNDFISH",NA,"ROUNDFISH"
8791040102,22500,206,"Merluccius productus (Pacifc hake)",0,NA,"MISC. PREY","Hake","Hake",NA,"ROUNDFISH",NA,"ROUNDFISH"
8793010000,24100,250,"Zoarcidae (eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8793010101,24140,257,"Lycodes cortezianus (bigfin eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8793010201,24110,253,"Bothrocara brunneum (fat twoline eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8793010250,24220,1,"Bothrocara spp. (two-line eelpouts (fat and skinny))",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8793010299,24112,1,"Bothrocara zestum (skinny twoline eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8793010400,24193,1,"Gymnelis sp. (eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8793010403,24192,1,"Gymnelis viridis (fish doctor)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8793010404,24193,1,"Gymnelis rotordorsalis (aurora eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8793010405,0,1,"Gymnelis popovi (Aleutian pout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8793010500,24150,1,"Lycenchelys sp. (eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8793010504,24151,1,"Lycenchelys jordani (shortjaw eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8793010600,24230,1,"Lycodapus sp. (eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8793010602,24160,1,"Lycodapus fierasfer (black mouth eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8793010690,24234,1,"Lycodapus leptus (slender eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8793010699,24231,1,"Lycodapus peocilus (variform eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8793010700,24180,1,"Lycodes sp. (eelpout unid)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8793010703,24191,259,"Lycodes brevipes (shortfin eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8793010705,24187,263,"Lycodes concolor (ebony eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8793010706,24190,254,"Lycodes diapterus (black eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8793010710,24185,251,"Lycodes palearis (wattled eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8793010712,24184,249,"Lycodes raridens (marbled eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8793010801,24200,261,"Lycodopsis pacifica (blackbelly eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8794010000,21200,80,"Macrouridae (rattail)",0,NA,"MISC. PREY","Macrouridae","Macrouridae",NA,"Macrouridae",NA,"Macrouridae"
8794010100,21210,1,"Coryphaenoides sp. (rattail)",0,NA,"MISC. PREY","Macrouridae","Macrouridae",NA,"Macrouridae",NA,"Macrouridae"
8794010101,21220,81,"Coryphaenoides acrolepis (Pacific rattail)",0,NA,"MISC. PREY","Pacific Grenadier","Pacific Grenadier",NA,"Macrouridae",NA,"Macrouridae"
8794010105,21232,1,"Coryphaenoides cinereus (popeye grenadier)",0,NA,"MISC. PREY","Macrouridae","Macrouridae",NA,"Macrouridae",NA,"Macrouridae"
8794010106,21238,83,"Coryphaenoides filifer (rattail)",0,NA,"MISC. PREY","Macrouridae","Macrouridae",NA,"Macrouridae",NA,"Macrouridae"
8794010108,21230,82,"Albatrosia pectoralis (giant grenadier)",0,NA,"MISC. PREY","Giant Grenadier","Giant Grenadier",NA,"Macrouridae",NA,"Macrouridae"
8794010807,21201,1,"Nezumia stelgidolepis",0,NA,"MISC. PREY","Macrouridae","Macrouridae",NA,"Macrouridae",NA,"Macrouridae"
8794010811,21202,1,"Nezumia liolepis",0,NA,"MISC. PREY","Macrouridae","Macrouridae",NA,"Macrouridae",NA,"Macrouridae"
8.8e+09,0,1,"Gnathostomata",0,NA,"MISC. PREY","Gen. Fish","Gen. Fish",NA,"ROUNDFISH",NA,"ROUNDFISH"
8803030000,0,1,"Scomberesocidae (sauries)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8803030101,23562,607,"Cololabis saira (Pacific saury)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8808020000,22300,1,"Melamphaedae (melamphids)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8808020101,22320,290,"Melamphaes lugubris (highsnout bigscale)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8818010101,21752,1,"Gasterosteus aculeatus (3-spined stickleback)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8.825e+09,0,1,"Scorpaeniformes (rockfish and cottid)",0,NA,"MISC. PREY","Gen. Rocks et al","Gen. Rocks et al",NA,"ROCKFISH",NA,"ROCKFISH"
8826010000,30000,1,"Scorpaenidae",0,NA,"MISC. PREY","Gen. Rockfish","Gen. Rockfish",NA,"ROCKFISH",NA,"ROCKFISH"
8826010100,30040,300,"Sebastes sp. (rockfish)",0,NA,"MISC. PREY","Gen. Sebastes","Gen. Sebastes",NA,"ROCKFISH",NA,"ROCKFISH"
8826010101,30051,307,"Sebastes aleutianus (rougheye rockfish)",0,NA,"MISC. PREY","Rougheye Rock","Rougheye Rock",NA,"ROCKFISH",NA,"ROCKFISH"
8826010102,30060,301,"Sebastes alutus (Pacific ocean perch)",0,NA,"MISC. PREY","POP","POP",NA,"ROCKFISH",NA,"ROCKFISH"
8826010104,30090,334,"Sebastes aurora (aurora rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH"
8826010105,30475,308,"Sebastes babcocki (redbanded rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH"
8826010106,30100,310,"Sebastes brevispinis (silvergray rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH"
8826010107,30576,326,"Sebastes borealis (shortraker rockfish)",0,NA,"MISC. PREY","Shortraker Rock","Shortraker Rock",NA,"ROCKFISH",NA,"ROCKFISH"
8826010109,30151,345,"Sebastes ciliatus (dark rockfish)",0,NA,"MISC. PREY","Dusky Rock","Dusky Rock",NA,"ROCKFISH",NA,"ROCKFISH"
8826010110,30170,311,"Sebastes crameri (darkblotched rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH"
8826010111,30190,315,"Sebastes diploproa (splitnose rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH"
8826010112,30200,313,"Sebastes elongatus (greenstriped rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH"
8826010114,30220,305,"Sebastes entomelas (widow rockfish)",0,NA,"MISC. PREY","Widow Rock","Widow Rock",NA,"ROCKFISH",NA,"ROCKFISH"
8826010115,30240,321,"Sebastes flavidus (yellowtail rockfish)",0,NA,"MISC. PREY","Yellowtail Rock","Yellowtail Rock",NA,"ROCKFISH",NA,"ROCKFISH"
8826010116,0,1,"Sebastes glaucus (gray rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH"
8826010117,30260,325,"Sebastes goodei (chilipepper rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH"
8826010118,30270,309,"Sebastes helvomaculatus (rosethorn rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH"
8826010119,30290,318,"Sebastes jordani (shortbelly rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH"
8826010120,30320,343,"Sebastes maliger (quillback rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH"
8826010121,30330,306,"Sebastes melanops (black rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH"
8826010124,30360,316,"Sebastes mystinus (blue rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH"
8826010127,30400,302,"Sebastes paucispinis (bocaccio)",0,NA,"MISC. PREY","Bocaccio","Bocaccio",NA,"ROCKFISH",NA,"ROCKFISH"
8826010128,30410,314,"Sebastes pinniger (canary rockfish)",0,NA,"MISC. PREY","Canary Rock","Canary Rock",NA,"ROCKFISH",NA,"ROCKFISH"
8826010129,30420,303,"Sebastes polyspinis (northern rockfish)",0,NA,"MISC. PREY","Northern Rock","Northern Rock",NA,"ROCKFISH",NA,"ROCKFISH"
8826010130,30430,324,"Sebastes proriger (redstripe rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH"
8826010134,30470,322,"Sebastes ruberrimus (yelloweye rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH"
8826010135,30490,328,"Sebastes saxicola (stripetail rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH"
8826010136,30535,323,"Sebastes variegatus (harlequin rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH"
8826010138,30560,304,"Sebastes zacentrus (sharpchin rockfish)",0,NA,"MISC. PREY","Sharpchin Rock","Sharpchin Rock",NA,"ROCKFISH",NA,"ROCKFISH"
8826010143,30130,339,"Sebastes chlorostictus",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH"
8826010198,0,1,"Sebastes variabilis (dusky rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH"
8826010199,0,1,"Sebastes alutus complex (pop complex)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH"
8826010200,30010,349,"Sebastolobus sp. (unidentified thornyhead)",0,NA,"MISC. PREY","Gen Thorny","Gen Thorny",NA,"ROCKFISH",NA,"ROCKFISH"
8826010201,30020,350,"Sebastolobus alascanus (shortspine thornyhead)",0,NA,"MISC. PREY","Shortsp Thorny","Shortsp Thorny",NA,"ROCKFISH",NA,"ROCKFISH"
8826010202,30030,352,"Sebastolobus altivelis (longspine thornyhead)",0,NA,"MISC. PREY","Longsp Thorny","Longsp Thorny",NA,"ROCKFISH",NA,"ROCKFISH"
8826010203,30025,351,"Sebastolobus macrochir (bighand thornyhead)",0,NA,"MISC. PREY","Bighand Thorny","Bighand Thorny",NA,"ROCKFISH",NA,"ROCKFISH"
8827010000,21900,1,"Hexagrammidae (greenling)",0,NA,"MISC. PREY","Gen. Hexagrammidae","Gen. Hexagrammidae",NA,"ROUNDFISH",NA,"ROUNDFISH"
8827010101,21935,392,"Hexagrammos decagrammus (kelp greenling)",0,NA,"MISC. PREY","Greenlings","Greenlings",NA,"ROUNDFISH",NA,"ROUNDFISH"
8827010102,21934,393,"Hexagrammos lagocephalus (rock greenling)",0,NA,"MISC. PREY","Greenlings","Greenlings",NA,"ROUNDFISH",NA,"ROUNDFISH"
8827010103,21931,394,"Hexagrammos octogrammus (masked greenling)",0,NA,"MISC. PREY","Greenlings","Greenlings",NA,"ROUNDFISH",NA,"ROUNDFISH"
8827010104,21932,391,"Hexagrammos stelleri (white-spotted greenling)",0,NA,"MISC. PREY","Greenlings","Greenlings",NA,"ROUNDFISH",NA,"ROUNDFISH"
8827010201,21910,603,"Ophiodon elongatus (lingcod)",0,NA,"MISC. PREY","Lingcod","Lingcod",NA,"ROUNDFISH",NA,"ROUNDFISH"
8827010501,21921,204,"Pleurogrammus monopterygius (Atka mackerel)",0,"ATKA MACKEREL","MISC. PREY","Atka","Atka","ATKA MACKEREL","ATKA MACKEREL",NA,"ROUNDFISH"
8827010502,0,1,"Pleurogrammus monopterygius (eggs)",0,NA,"MISC. PREY","Fish Eggs","Fish Eggs",NA,"ROUNDFISH",NA,"ROUNDFISH"
8827020101,20510,203,"Anoplopoma fimbria (sablefish)",0,"SABLEFISH","MISC. PREY","Sablefish","Sablefish","SABLEFISH","ROUNDFISH",NA,"ROUNDFISH"
8.831e+09,0,1,"Cottoidei (sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831010000,0,1,"Icelidae (sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831010100,21446,436,"Icelus sp. (sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831010102,21439,429,"Icelus canaliculatus (sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831010105,21441,1,"Icelus spatula (spatulate sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831010106,21438,413,"Icelus spiniger (thorny sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831010107,21443,1,"Icelus uncinalis (uncinate sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831020000,21300,400,"Cottidae (sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831020300,21331,1,"Artediellus sp. (sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831020304,21333,1,"Artediellus pacificus (Pacific hookear sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831020399,21337,1,"Bolinia euryptera (broadfin sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831020400,0,1,"Artedius sp. (Irish lord)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831020404,0,1,"Artedius meanyi ((Puget Sound sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831020602,21398,396,"Blepsias cirrhosus (silverspotted sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831020901,21390,401,"Dasycottus setiger (spinyhead sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831021003,21387,427,"Enophrys lucasi (Leister sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831021300,21313,1,"Gymnocanthus (sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831021302,21316,470,"Gymnocanthus galeatus (sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831021303,21314,1,"Gymnocanthus pistilliger (threaded sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831021400,21342,418,"Hemilepidotus sp. (sculpin)",0,NA,"MISC. PREY","Lg Sculpin","Lg Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831021402,21346,407,"Hemilepidotus hemilepidotus (red Irish lord)",0,NA,"MISC. PREY","Lg Sculpin","Lg Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831021403,21347,414,"Hemilepidotus jordani (yellow Irish lord)",0,NA,"MISC. PREY","Lg Sculpin","Lg Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831021404,21348,1,"Hemilepidotus papilio (butterfly sculpin)",0,NA,"MISC. PREY","Lg Sculpin","Lg Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831021406,21345,1,"Hemilepidotus zapus (longfin irish lord)",0,NA,"MISC. PREY","Lg Sculpin","Lg Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
